age,league,season,position,Current Club,nationality,minutes_played_overall,appearances_overall,penalty_goals,penalty_misses,clean_sheets_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_away,conceded_per_90_overall,cards_per_90_overall,passes_per_90_overall,passes_completed_per_90_overall,tackles_per_90_overall,shots_per_90_overall,shots_on_target_per_90_overall,shots_off_target_per_90_overall,interceptions_per_90_overall,key_passes_per_90_overall,dribbles_per_90_overall,dribbles_successful_per_90_overall,saves_per_90_overall,shots_faced_per_90_overall,dribbled_past_per_90_overall,blocks_per_90_overall,clearances_per_90_overall,hit_woodwork_per_90_overall,punches_per_90_overall,offsides_per_90_overall,xa_per_90_overall,npxg_per_90_overall,fouls_drawn_per_90_overall,fouls_committed_per_90_overall,xg_per_90_overall,aerial_duels_won_per_90_overall,duels_per_90_overall,duels_won_per_90_overall,dispossesed_per_90_overall,accurate_crosses_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,average_rating_overall,crosses_per_game_overall,dispossesed_per_game_overall,saves_per_game_overall,shots_per_goal_scored_overall,shots_off_target_per_game_overall,dribbles_successful_percentage_overall,save_percentage_overall,pass_completion_rate_overall,shot_accuraccy_percentage_overall,inside_box_saves_total_overall,penalties_won_total_overall,shot_conversion_rate_overall,duels_won_per_game_overall,duels_won_percentage_overall,cross_completion_rate_overall,hattricks_total_overall,two_goals_in_a_game_total_overall,three_goals_in_a_game_total_overall,annual_salary_eur,market_value_in_eur,Position_NEW
24,Ligue 1,2021/2022,Forward,Nice,Netherlands,1069.0,24.0,0.0,0.0,9.0,0.17,0.08,0.08,0.15,0.59,0.08,30.25,23.06,1.32,1.32,0.41,0.91,0.66,1.9,3.39,1.57,0.0,0.0,1.07,0.0,0.33,0.08,0.0,0.17,0.16,0.1,0.58,1.24,0.1,0.17,11.24,3.64,2.48,1.16,189.0,186.0,-1.0,12.0,6.06,1.71,1.25,0.0,16.0,0.46,46.34,0.0,76.23,31.25,0.0,0.0,6.25,1.83,32.35,34.15,0.0,0.0,0.0,0.0,12000000.0,Attacking Midfielders
21,Eredivisie,2022/2023,Midfielder,Volendam,Netherlands,1307.0,16.0,0.0,0.0,3.0,0.21,0.14,0.07,0.0,1.58,0.0,31.19,24.79,2.55,0.34,0.07,0.28,1.65,0.69,1.1,0.48,0.07,0.07,1.79,0.48,1.45,0.0,0.0,0.07,0.16,0.05,1.17,1.03,0.05,0.96,10.33,5.16,0.83,0.14,190.0,108.0,-1.0,12.0,6.83,0.56,0.75,0.06,5.0,0.25,43.75,100.0,79.47,20.0,0.0,0.0,20.0,4.69,50.0,22.22,0.0,0.0,0.0,0.0,616666.6666666666,Central Midfielders
25,Eredivisie,2021/2022,Defender,NEC,Netherlands,955.0,21.0,0.0,0.0,5.0,0.19,0.09,0.09,0.18,1.32,0.19,47.72,34.29,3.95,0.56,0.28,0.28,1.88,0.66,1.41,1.32,0.0,0.0,1.22,0.38,4.13,0.0,0.0,0.0,0.15,0.08,0.75,2.07,0.08,0.94,12.03,6.95,0.47,0.38,161.0,141.0,70.0,9.0,6.83,0.57,0.24,0.0,6.0,0.14,93.33,0.0,71.85,50.0,0.0,0.0,16.67,3.52,57.81,33.33,0.0,0.0,0.0,0.0,733333.3333333334,Defensive Midfielders / Wing Backs
26,Eredivisie,2022/2023,Defender,NEC,Netherlands,960.0,17.0,0.0,0.0,4.0,0.19,0.19,0.0,0.0,1.03,0.38,64.23,54.08,2.34,0.39,0.1,0.29,1.27,0.68,0.98,0.78,0.0,0.0,0.39,0.78,2.73,0.0,0.0,0.1,0.25,0.01,0.39,0.88,0.01,1.27,8.3,4.78,0.88,0.29,344.0,62.0,36.0,22.0,6.96,0.56,0.56,0.0,0.0,0.19,80.0,0.0,84.19,25.0,0.0,0.0,0.0,3.06,57.65,33.33,0.0,0.0,0.0,90000.0,1000000.0,Central Midfielders
26,Liga NOS,2020/2021,Defender,Famalicão,Netherlands,498.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.17,0.54,44.73,35.53,3.07,0.36,0.18,0.18,3.61,0.0,0.36,0.0,0.0,0.0,1.26,0.18,1.44,0.0,0.0,0.18,0.08,0.02,0.9,1.98,0.02,1.98,11.18,5.77,0.36,0.18,307.0,307.0,164.0,35.0,6.62,0.75,0.17,0.0,0.0,0.08,0.0,0.0,79.44,50.0,0.0,0.0,0.0,2.67,51.61,11.11,0.0,0.0,0.0,0.0,1100000.0,Central Defenders
22,Eredivisie,2022/2023,Midfielder,Utrecht,Germany,1734.0,26.0,0.0,0.0,11.0,0.31,0.26,0.05,0.1,1.4,0.21,44.27,37.47,2.18,1.76,1.04,0.73,0.99,1.19,3.11,1.66,0.0,0.0,0.83,0.0,1.14,0.0,0.0,0.0,0.28,0.11,1.45,1.4,0.11,0.47,10.9,5.76,1.14,1.09,221.0,31.0,-1.0,11.0,6.76,3.08,0.85,0.0,34.0,0.54,53.33,0.0,84.64,58.82,0.0,0.0,2.94,4.27,52.86,26.25,0.0,0.0,0.0,502730.0,4750000.0,Attacking Midfielders
26,Eredivisie,2022/2023,Midfielder,Volendam,Netherlands,3036.0,34.0,0.0,0.0,5.0,0.39,0.3,0.09,0.0,1.96,0.12,31.63,22.56,2.05,0.44,0.24,0.21,1.04,2.55,0.77,0.33,0.0,0.0,0.89,0.21,1.19,0.0,0.0,0.09,0.3,0.07,0.62,0.8,0.07,0.71,7.41,3.71,0.8,1.51,171.0,23.0,-1.0,5.0,7.25,4.53,0.79,0.0,5.0,0.21,42.31,0.0,71.32,53.33,0.0,0.0,20.0,3.68,50.0,33.12,0.0,0.0,0.0,210000.0,2433333.3333333335,Attacking Midfielders
27,Eredivisie,2022/2023,Defender,Vitesse,Haiti,2523.0,30.0,0.0,0.0,8.0,0.14,0.11,0.04,0.07,1.39,0.21,44.2,36.06,2.07,0.39,0.18,0.21,2.5,1.21,1.32,0.5,0.0,0.0,0.68,0.29,2.07,0.04,0.0,0.07,0.17,0.04,0.39,1.11,0.04,1.46,8.35,4.42,0.57,1.11,232.0,139.0,81.0,14.0,6.91,3.27,0.53,0.0,11.0,0.2,37.84,0.0,81.6,45.45,0.0,0.0,9.09,4.13,52.99,31.63,0.0,0.0,0.0,420000.0,1150000.0,Defensive Midfielders / Wing Backs
25,La Liga,2020/2021,Midfielder,Getafe CF,Spain,1414.0,24.0,0.0,0.0,9.0,0.25,0.13,0.13,0.0,1.34,0.13,35.58,25.71,1.02,1.21,0.51,0.7,0.13,1.59,2.29,1.46,0.0,0.0,1.15,0.06,0.06,0.0,0.0,0.0,0.19,0.12,1.65,1.53,0.12,0.89,11.9,5.03,1.21,1.15,137.0,114.0,-1.0,6.0,6.32,2.5,0.79,0.0,9.5,0.46,63.89,0.0,72.27,42.11,0.0,0.0,10.53,3.29,42.25,30.0,0.0,0.0,0.0,0.0,13000000.0,Attacking Midfielders
25,La Liga,2021/2022,Midfielder,Getafe CF,Spain,2343.0,33.0,0.0,0.0,14.0,0.12,0.08,0.04,0.0,0.77,0.31,31.6,25.72,1.04,1.19,0.54,0.65,0.58,0.77,1.35,0.65,0.0,0.0,1.5,0.08,0.35,0.0,0.0,0.04,0.13,0.07,1.42,1.92,0.07,0.5,9.73,3.61,1.23,0.5,247.0,187.0,-1.0,4.0,6.46,1.33,0.97,0.0,31.0,0.52,48.57,0.0,81.39,45.16,0.0,0.0,3.23,2.85,37.15,29.55,0.0,0.0,0.0,0.0,9500000.0,Attacking Midfielders
26,La Liga,2022/2023,Midfielder,Getafe CF,Spain,2129.0,35.0,0.0,0.0,12.0,0.17,0.08,0.08,0.0,1.1,0.51,32.04,25.24,0.8,0.97,0.42,0.55,0.17,0.63,1.48,0.93,0.0,0.0,1.23,0.04,0.63,0.0,0.0,0.13,0.13,0.09,2.11,2.54,0.09,0.63,11.16,4.48,1.1,0.38,182.0,173.0,-1.0,4.0,6.57,1.23,0.74,0.0,11.5,0.37,62.86,0.0,78.76,43.48,0.0,0.0,8.7,3.03,40.15,20.93,0.0,0.0,0.0,630000.0,6000000.0,Attacking Midfielders
25,Serie A,2020/2021,Forward,Roma,Spain,761.0,21.0,0.0,0.0,6.0,0.35,0.12,0.24,0.19,1.66,0.0,32.68,27.0,1.07,1.54,0.95,0.59,0.71,1.78,3.79,2.01,0.0,0.0,2.96,0.0,0.12,0.12,0.0,0.0,0.19,0.21,0.83,1.42,0.21,0.36,13.38,4.26,1.66,0.95,97.0,149.0,-1.0,9.0,6.46,1.19,0.67,0.0,6.5,0.24,53.12,0.0,82.61,61.54,0.0,1.0,15.38,1.71,31.86,32.0,0.0,0.0,0.0,0.0,7500000.0,Attacking Midfielders
25,Serie A,2021/2022,Forward,Roma,Spain,542.0,19.0,0.0,0.0,3.0,0.33,0.17,0.17,0.0,0.33,0.33,42.1,37.08,1.55,2.51,1.55,0.97,0.39,2.9,3.86,2.12,0.0,0.0,1.74,0.0,0.39,0.0,0.0,0.0,0.32,0.22,1.35,2.51,0.22,0.0,14.87,5.02,2.12,1.35,120.0,83.0,-1.0,13.0,6.76,1.0,0.58,0.0,13.0,0.26,55.0,0.0,88.07,61.54,0.0,0.0,7.69,1.37,33.77,36.84,0.0,0.0,0.0,0.0,5333333.333333333,Attacking Midfielders
26,La Liga,2022/2023,Forward,Celta de Vigo,Spain,2147.0,35.0,0.0,0.0,9.0,0.34,0.21,0.13,0.09,1.01,0.21,27.04,23.31,1.63,1.22,0.84,0.38,0.25,0.96,3.98,1.89,0.0,0.0,1.84,0.13,0.29,0.04,0.0,0.38,0.23,0.13,1.55,1.47,0.13,0.25,13.54,5.32,1.22,0.17,133.0,42.0,-1.0,6.0,6.71,1.09,0.83,0.0,9.67,0.26,47.37,0.0,86.2,68.97,0.0,1.0,10.34,3.63,39.32,10.53,0.0,0.0,0.0,4170000.0,4666666.666666667,Attacking Midfielders
29,Liga NOS,2021/2022,Midfielder,Portimonense,Brazil,2292.0,31.0,0.0,1.0,9.0,0.16,0.04,0.12,0.16,1.22,0.27,47.53,40.42,1.57,1.1,0.59,0.51,0.79,1.49,2.51,1.61,0.0,0.0,1.02,0.31,0.59,0.04,0.0,0.04,0.19,0.09,1.41,1.26,0.12,0.55,9.62,5.15,0.63,1.02,143.0,203.0,-1.0,3.0,7.03,2.42,0.52,0.0,9.33,0.42,64.06,0.0,85.04,53.57,0.0,0.0,10.71,4.23,53.47,34.67,0.0,0.0,0.0,0.0,1100000.0,Defensive Midfielders / Wing Backs
29,Liga NOS,2022/2023,Midfielder,Portimonense,Brazil,686.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.57,0.26,53.0,44.24,1.81,1.06,0.45,0.6,0.15,1.06,2.42,1.06,0.0,0.0,0.45,0.45,0.45,0.0,0.0,0.0,0.12,0.04,1.21,1.66,0.04,0.15,9.36,4.23,1.51,0.76,247.0,217.0,-1.0,33.0,6.76,1.25,1.25,0.0,0.0,0.5,43.75,0.0,83.48,42.86,0.0,0.0,0.0,3.5,45.16,50.0,0.0,0.0,0.0,0.0,800000.0,Central Midfielders
30,La Liga,2020/2021,Defender,Cádiz,Equatorial Guinea,865.0,13.0,0.0,0.0,5.0,0.1,0.0,0.1,0.15,0.83,0.31,24.35,16.96,1.87,0.21,0.1,0.1,1.98,0.21,1.04,0.62,0.0,0.0,0.73,0.1,2.81,0.0,0.0,0.0,0.04,0.07,0.42,1.04,0.07,1.46,7.18,4.37,0.31,0.31,161.0,325.0,30.0,9.0,6.73,1.38,0.23,0.0,2.0,0.08,60.0,0.0,69.66,50.0,0.0,0.0,50.0,3.23,60.87,16.67,0.0,0.0,0.0,0.0,800000.0,Defensive Midfielders / Wing Backs
30,La Liga,2021/2022,Defender,Cádiz,Equatorial Guinea,1847.0,25.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.07,0.19,31.38,23.68,2.1,0.39,0.05,0.34,2.58,0.34,1.02,0.58,0.0,0.0,0.78,0.34,2.68,0.0,0.0,0.1,0.06,0.01,1.27,1.12,0.01,1.8,9.89,5.75,0.44,0.68,399.0,385.0,90.0,31.0,6.84,1.84,0.36,0.0,0.0,0.28,57.14,0.0,75.47,12.5,0.0,0.0,0.0,4.72,58.13,30.43,0.0,0.0,0.0,0.0,1133333.3333333333,Central Midfielders
25,Serie A,2022/2023,Defender,Monza,Brazil,3087.0,35.0,0.0,0.0,9.0,0.32,0.15,0.17,0.12,1.25,0.12,40.03,33.94,2.07,0.9,0.44,0.47,0.73,0.73,1.66,0.93,0.0,0.0,0.52,0.17,2.16,0.0,0.0,0.17,0.18,0.14,0.58,1.2,0.14,1.66,9.36,5.25,0.79,0.26,117.0,93.0,110.0,2.0,6.97,1.54,0.77,0.0,5.17,0.46,56.14,0.0,84.78,48.39,0.0,0.0,19.35,5.14,56.07,16.67,0.0,0.0,0.0,0.0,13000000.0,Defensive Midfielders / Wing Backs
37,La Liga,2020/2021,Forward,Villarreal,Colombia,781.0,23.0,0.0,0.0,7.0,0.58,0.0,0.58,0.21,0.81,0.12,18.32,11.98,1.04,1.84,1.38,0.46,0.35,0.58,1.61,0.58,0.0,0.0,0.23,0.0,0.12,0.12,0.0,0.58,0.05,0.44,0.69,1.15,0.44,1.04,8.41,3.34,1.27,0.0,10.0,284.0,-1.0,3.0,6.48,0.3,0.48,0.0,3.2,0.17,35.71,0.0,65.41,75.0,0.0,0.0,31.25,1.26,39.73,0.0,1.0,1.0,1.0,0.0,1650000.0,Strikers - Goalscorers
37,La Liga,2021/2022,Forward,Granada CF,Colombia,506.0,17.0,0.0,0.0,4.0,0.18,0.18,0.0,0.0,1.6,0.53,16.64,10.91,0.72,1.07,0.36,0.72,0.18,1.25,1.97,1.25,0.0,0.0,0.54,0.0,0.72,0.18,0.0,0.89,0.18,0.04,1.43,0.54,0.04,1.43,10.2,4.83,0.72,0.0,417.0,67.0,-1.0,26.0,6.35,0.24,0.24,0.0,0.0,0.24,63.64,0.0,65.59,33.33,0.0,1.0,0.0,1.59,47.37,0.0,0.0,0.0,0.0,0.0,925000.0,Central Midfielders
20,Ligue 1,2022/2023,Midfielder,Lille,Cameroon,484.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.56,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,340.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,Young High Performers
31,La Liga,2020/2021,Defender,Levante UD,Spain,2776.0,35.0,0.0,0.0,4.0,0.1,0.1,0.0,0.0,1.43,0.16,43.28,33.62,1.85,0.16,0.13,0.03,1.2,0.75,1.78,1.17,0.0,0.0,0.49,0.1,1.33,0.0,0.0,0.13,0.17,0.01,1.1,1.26,0.01,1.33,9.08,5.45,0.55,0.55,383.0,150.0,152.0,27.0,6.83,3.4,0.49,0.0,0.0,0.03,65.45,0.0,77.68,80.0,0.0,1.0,0.0,4.8,60.0,14.29,0.0,0.0,0.0,0.0,2625000.0,Central Midfielders
31,La Liga,2021/2022,Defender,Levante UD,Spain,1518.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.96,0.36,40.38,31.25,2.08,0.06,0.0,0.06,1.54,0.65,2.02,1.42,0.0,0.0,0.71,0.18,1.66,0.0,0.0,0.0,0.09,0.0,1.07,1.36,0.0,0.89,9.31,5.34,0.36,0.47,341.0,344.0,193.0,30.0,6.66,2.47,0.32,0.0,0.0,0.05,70.59,0.0,77.39,0.0,0.0,0.0,0.0,4.74,57.32,17.02,0.0,0.0,0.0,0.0,2000000.0,Central Midfielders
32,La Liga,2022/2023,Defender,Elche CF,Spain,2648.0,32.0,0.0,0.0,4.0,0.03,0.03,0.0,0.0,1.56,0.17,35.82,28.04,2.52,0.27,0.1,0.17,0.88,0.54,1.63,0.85,0.0,0.0,0.61,0.24,2.82,0.0,0.0,0.07,0.1,0.01,1.05,1.09,0.01,0.71,8.67,5.13,0.34,0.44,271.0,253.0,157.0,20.0,6.81,2.78,0.31,0.0,0.0,0.16,52.08,0.0,78.27,37.5,0.0,0.0,0.0,4.72,59.22,14.61,0.0,0.0,0.0,410000.0,1650000.0,Central Midfielders
27,La Liga,2020/2021,Forward,Real Sociedad,Spain,530.0,16.0,0.0,0.0,4.0,0.51,0.34,0.17,0.0,1.19,0.85,25.54,17.49,0.69,1.37,0.86,0.51,0.17,1.37,2.23,1.03,0.0,0.0,1.37,0.0,1.03,0.0,0.0,0.0,0.29,0.16,2.74,3.77,0.16,3.43,20.06,7.37,1.71,0.0,115.0,12.0,-1.0,12.0,6.6,0.2,0.67,0.0,8.0,0.2,46.15,0.0,68.46,62.5,0.0,0.0,12.5,2.87,36.75,0.0,0.0,0.0,0.0,0.0,8000000.0,Attacking Midfielders
27,La Liga,2022/2023,Forward,Real Sociedad,Spain,622.0,23.0,0.0,0.0,9.0,0.14,0.0,0.14,0.31,0.87,0.87,21.09,14.01,0.87,2.6,0.72,1.88,0.29,1.01,2.31,1.59,0.0,0.0,2.02,0.0,0.58,0.29,0.0,1.16,0.08,0.18,2.17,2.46,0.18,3.32,18.35,7.95,1.73,0.0,132.0,277.0,-1.0,14.0,6.27,0.0,0.5,0.0,18.0,0.54,68.75,0.0,66.44,27.78,0.0,0.0,5.56,2.29,43.31,0.0,0.0,0.0,0.0,1040000.0,3000000.0,Wingers
28,Bundesliga,2021/2022,Midfielder,Augsburg,Ecuador,969.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.58,0.65,29.01,22.5,2.05,0.56,0.0,0.56,0.84,0.37,0.28,0.28,0.0,0.0,1.21,0.19,1.39,0.0,0.0,0.0,0.06,0.01,0.37,2.6,0.01,0.93,9.39,3.63,0.74,0.09,296.0,311.0,-1.0,21.0,6.5,0.24,0.47,0.0,0.0,0.35,100.0,0.0,77.56,0.0,0.0,0.0,0.0,2.29,38.61,25.0,0.0,0.0,0.0,0.0,3600000.0,Central Midfielders
28,Bundesliga,2022/2023,Midfielder,Augsburg,Ecuador,965.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.4,0.47,25.37,18.56,1.96,0.19,0.0,0.19,0.93,0.65,0.65,0.47,0.0,0.0,0.75,0.37,1.4,0.0,0.0,0.0,0.07,0.01,0.84,1.12,0.01,0.93,7.55,4.2,0.28,0.0,290.0,284.0,-1.0,28.0,6.68,0.15,0.23,0.0,0.0,0.15,71.43,0.0,73.16,0.0,0.0,0.0,0.0,3.46,55.56,0.0,0.0,0.0,0.0,1614600.0,3000000.0,Central Midfielders
26,La Liga,2020/2021,Midfielder,Valencia CF,Spain,2738.0,32.0,7.0,2.0,6.0,0.62,0.26,0.36,0.14,1.28,0.23,47.04,40.37,1.35,0.89,0.56,0.33,0.76,1.48,1.28,0.82,0.0,0.0,1.05,0.13,1.31,0.0,0.0,0.0,0.3,0.04,1.22,0.85,0.25,0.62,7.23,3.98,0.43,1.28,31.0,29.0,-1.0,1.0,7.31,3.94,0.41,0.0,2.45,0.31,64.1,0.0,85.81,62.96,0.0,0.0,40.74,3.78,55.0,30.95,1.0,2.0,1.0,0.0,41666666.666666664,Strikers - Goalscorers
26,La Liga,2021/2022,Midfielder,Valencia CF,Spain,2483.0,32.0,7.0,0.0,11.0,0.58,0.18,0.4,0.29,1.09,0.14,29.9,22.26,1.05,1.3,0.76,0.54,0.51,1.96,1.38,0.69,0.0,0.0,0.98,0.14,0.91,0.04,0.0,0.07,0.22,0.1,1.67,0.76,0.28,0.43,7.36,3.84,0.47,1.56,33.0,72.0,-1.0,1.0,7.17,4.59,0.41,0.0,3.27,0.47,50.0,0.0,74.42,58.33,0.0,0.0,30.56,3.31,52.22,29.25,0.0,1.0,0.0,0.0,41666666.666666664,Defensive Midfielders / Wing Backs
27,Ligue 1,2022/2023,Midfielder,PSG,Spain,1187.0,26.0,0.0,0.0,8.0,0.38,0.15,0.23,0.13,1.21,0.0,46.59,40.75,1.52,0.46,0.46,0.0,0.3,1.06,0.68,0.3,0.0,0.0,0.61,0.3,0.38,0.08,0.0,0.0,0.21,0.15,1.06,1.44,0.15,0.08,6.83,2.96,1.06,0.3,80.0,86.0,-1.0,6.0,6.48,0.85,0.54,0.0,2.0,0.0,44.44,0.0,87.46,100.0,0.0,1.0,50.0,1.5,43.33,18.18,0.0,0.0,0.0,4500000.0,23750000.0,Defensive Midfielders / Wing Backs
27,Eredivisie,2021/2022,Forward,PSV,Brazil,1101.0,23.0,0.0,0.0,6.0,0.98,0.49,0.49,0.54,0.98,0.41,21.34,15.86,0.74,2.29,1.31,0.98,0.16,2.13,2.21,0.98,0.0,0.0,0.57,0.16,0.41,0.08,0.0,0.82,0.41,0.37,0.82,1.14,0.37,1.55,11.04,4.01,1.63,0.0,21.0,5.0,-1.0,7.0,7.04,0.22,0.87,0.0,4.67,0.52,44.44,0.0,74.33,57.14,0.0,0.0,21.43,2.13,36.3,0.0,0.0,1.0,0.0,0.0,8100000.0,Strikers
28,Premier League,2022/2023,Forward,Fulham,Brazil,1097.0,27.0,0.0,0.0,5.0,0.57,0.16,0.41,0.38,1.48,0.25,13.47,8.87,0.41,1.4,0.99,0.41,0.0,0.57,1.15,0.41,0.0,0.0,0.16,0.0,0.74,0.0,0.0,0.49,0.13,0.32,1.15,1.64,0.32,1.89,12.56,3.86,1.72,0.0,31.0,92.0,-1.0,2.0,5.65,0.19,0.78,0.0,3.4,0.19,35.71,0.0,65.85,70.59,0.0,0.0,29.41,1.74,30.72,0.0,0.0,0.0,0.0,4930028.0,6000000.0,Wingers
30,Liga NOS,2021/2022,Defender,Belenenses,Portugal,2216.0,26.0,0.0,0.0,7.0,0.12,0.12,0.0,0.0,1.18,0.45,47.76,37.2,1.34,0.93,0.33,0.61,1.22,1.14,0.69,0.45,0.0,0.0,0.81,0.28,2.03,0.0,0.0,0.04,0.19,0.03,1.5,1.34,0.03,0.77,7.89,4.07,0.49,1.1,243.0,102.0,78.0,14.0,7.0,5.88,0.46,0.0,0.0,0.58,64.71,0.0,77.87,34.78,0.0,0.0,0.0,3.85,51.55,17.65,0.0,0.0,0.0,0.0,800000.0,Central Midfielders
30,Liga NOS,2022/2023,Defender,Gil Vicente,Portugal,1854.0,26.0,0.0,0.0,7.0,0.1,0.1,0.0,0.0,1.17,0.19,51.36,43.54,1.55,0.58,0.19,0.39,0.83,1.36,1.02,0.53,0.0,0.0,0.73,0.29,1.7,0.1,0.0,0.0,0.2,0.03,1.02,1.31,0.03,1.07,8.3,4.17,0.58,1.65,375.0,131.0,92.0,21.0,6.66,6.85,0.46,0.0,0.0,0.31,52.38,0.0,84.78,33.33,0.0,0.0,0.0,3.31,50.29,19.1,0.0,0.0,0.0,205534.0,750000.0,Central Midfielders
22,Eredivisie,2021/2022,Defender,NEC,Netherlands,2509.0,28.0,0.0,0.0,9.0,0.04,0.0,0.04,0.07,1.29,0.14,50.97,42.94,1.15,0.36,0.18,0.18,1.18,0.14,0.22,0.18,0.0,0.0,0.47,0.79,4.16,0.04,0.0,0.04,0.09,0.04,0.43,0.65,0.04,1.76,6.42,3.52,0.43,0.04,213.0,292.0,65.0,12.0,6.93,0.14,0.43,0.0,10.0,0.18,83.33,0.0,84.24,50.0,0.0,1.0,10.0,3.5,54.75,25.0,0.0,0.0,0.0,0.0,616666.6666666666,Central Defenders
31,La Liga,2020/2021,Midfielder,Real Madrid,Brazil,2902.0,34.0,0.0,0.0,16.0,0.31,0.12,0.19,0.13,0.62,0.34,60.07,50.33,2.61,1.12,0.34,0.78,2.14,0.78,0.71,0.4,0.0,0.0,1.05,0.25,1.67,0.03,0.0,0.12,0.22,0.14,1.71,1.71,0.14,3.13,14.11,7.72,0.87,0.16,100.0,119.0,-1.0,2.0,7.34,0.68,0.82,0.0,6.0,0.74,56.52,0.0,83.79,30.56,0.0,0.0,16.67,7.32,54.73,21.74,0.0,0.0,0.0,0.0,66666666.666666664,Defensive Midfielders / Wing Backs
31,La Liga,2021/2022,Midfielder,Real Madrid,Brazil,2576.0,32.0,0.0,0.0,14.0,0.14,0.1,0.03,0.0,0.77,0.38,68.41,58.87,2.76,0.98,0.31,0.66,1.4,0.94,0.94,0.66,0.0,0.0,1.29,0.63,2.1,0.03,0.0,0.14,0.2,0.06,1.33,1.89,0.06,3.49,13.84,8.25,0.49,0.1,259.0,147.0,-1.0,15.0,7.4,0.5,0.44,0.0,28.0,0.59,70.37,0.0,86.06,32.14,0.0,1.0,3.57,7.38,59.6,18.75,0.0,0.0,0.0,0.0,47500000.0,Defensive Midfielders / Wing Backs
32,Premier League,2022/2023,Midfielder,Manchester United,Brazil,2127.0,28.0,0.0,0.0,13.0,0.3,0.13,0.17,0.16,0.8,0.47,58.43,46.04,3.72,1.18,0.47,0.72,1.18,1.23,0.63,0.3,0.0,0.0,1.78,0.47,2.45,0.04,0.0,0.04,0.22,0.14,1.02,2.07,0.14,2.33,13.29,7.36,0.55,0.21,118.0,113.0,-1.0,5.0,7.2,0.71,0.46,0.0,7.0,0.61,46.67,0.0,78.78,39.29,0.0,0.0,14.29,6.21,55.41,25.0,0.0,0.0,0.0,17849832.0,35000000.0,Defensive Midfielders / Wing Backs
20,Ligue 1,2021/2022,Defender,Olympique Lyonnais,France,2097.0,24.0,0.0,0.0,6.0,0.09,0.0,0.09,0.09,1.16,0.04,71.33,64.08,1.37,0.17,0.13,0.04,1.63,0.17,0.6,0.56,0.0,0.0,0.39,0.39,2.49,0.0,0.0,0.04,0.14,0.05,0.56,0.73,0.05,1.76,7.17,4.25,0.26,0.0,183.0,368.0,80.0,8.0,6.94,0.0,0.25,0.0,2.0,0.04,92.86,0.0,89.83,75.0,0.0,0.0,50.0,4.12,59.28,0.0,0.0,0.0,0.0,0.0,18333333.333333332,Central Defenders
21,Ligue 1,2022/2023,Defender,Olympique Lyonnais,France,2986.0,34.0,0.0,0.0,6.0,0.06,0.0,0.06,0.06,1.21,0.27,67.36,60.94,1.24,0.36,0.15,0.21,2.23,0.12,0.42,0.33,0.0,0.0,0.3,0.69,3.01,0.0,0.0,0.03,0.13,0.05,0.63,1.15,0.05,1.05,6.03,3.26,0.3,0.06,201.0,346.0,74.0,7.0,7.01,0.09,0.29,0.0,6.0,0.21,78.57,0.0,90.47,41.67,0.0,0.0,16.67,3.18,54.0,66.67,0.0,0.0,0.0,100000.0,33333333.333333332,Central Defenders
26,Serie A,2021/2022,Forward,Salernitana,Ivory Coast,705.0,14.0,0.0,0.0,1.0,0.13,0.0,0.13,0.0,2.3,0.13,20.3,15.06,0.64,1.91,1.02,0.89,0.38,1.53,2.55,1.4,0.0,0.0,0.38,0.0,0.26,0.0,0.0,0.38,0.09,0.16,4.09,2.3,0.16,2.94,19.02,9.06,2.43,0.26,152.0,291.0,-1.0,8.0,6.81,0.64,1.36,0.0,15.0,0.5,55.0,0.0,74.21,53.33,0.0,1.0,6.67,5.07,47.65,22.22,0.0,0.0,0.0,0.0,800000.0,Attacking Midfielders
32,Premier League,2021/2022,Defender,Arsenal,Portugal,1486.0,21.0,0.0,0.0,4.0,0.12,0.06,0.06,0.0,1.57,0.18,52.34,43.71,2.28,0.36,0.06,0.3,0.96,1.08,0.72,0.48,0.0,0.0,0.54,0.42,1.8,0.0,0.0,0.18,0.16,0.05,0.36,0.9,0.05,0.72,7.78,3.83,0.66,1.26,218.0,227.0,125.0,11.0,6.84,4.76,0.52,0.0,6.0,0.24,66.67,0.0,83.52,16.67,0.0,0.0,16.67,3.05,49.23,21.0,0.0,0.0,0.0,0.0,5000000.0,Central Midfielders
