full_name,age,league,season,position,Current Club,nationality,file_name,player_year_key,minutes_played_overall,appearances_overall,penalty_goals,penalty_misses,clean_sheets_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_away,conceded_per_90_overall,cards_per_90_overall,passes_per_90_overall,passes_completed_per_90_overall,tackles_per_90_overall,shots_per_90_overall,shots_on_target_per_90_overall,shots_off_target_per_90_overall,interceptions_per_90_overall,key_passes_per_90_overall,dribbles_per_90_overall,dribbles_successful_per_90_overall,saves_per_90_overall,shots_faced_per_90_overall,dribbled_past_per_90_overall,blocks_per_90_overall,clearances_per_90_overall,hit_woodwork_per_90_overall,punches_per_90_overall,offsides_per_90_overall,xa_per_90_overall,npxg_per_90_overall,fouls_drawn_per_90_overall,fouls_committed_per_90_overall,xg_per_90_overall,aerial_duels_won_per_90_overall,duels_per_90_overall,duels_won_per_90_overall,dispossesed_per_90_overall,accurate_crosses_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,average_rating_overall,crosses_per_game_overall,dispossesed_per_game_overall,saves_per_game_overall,shots_per_goal_scored_overall,shots_off_target_per_game_overall,dribbles_successful_percentage_overall,save_percentage_overall,pass_completion_rate_overall,shot_accuraccy_percentage_overall,inside_box_saves_total_overall,penalties_won_total_overall,shot_conversion_rate_overall,duels_won_per_game_overall,duels_won_percentage_overall,cross_completion_rate_overall,hattricks_total_overall,two_goals_in_a_game_total_overall,three_goals_in_a_game_total_overall,annual_salary_eur,market_value_in_eur
Joël Veltman,31,Premier League,2021/2022,Defender,Brighton & Hove Albion,Netherlands,england-premier-league-players-2021-to-2022-stats.csv,joel-veltman-2021/2022,2880.0,34.0,0.0,0.0,9.0,0.06,0.03,0.03,0.0,1.13,0.19,49.25,39.34,2.31,0.19,0.09,0.09,1.38,0.56,1.0,0.5,0.0,0.0,1.0,0.47,2.66,0.0,0.0,0.0,0.12,0.03,1.19,1.22,0.03,1.78,9.59,5.72,0.31,0.25,270.0,265.0,70.0,10.0,6.97,1.24,0.29,0.0,6.0,0.09,50.0,0.0,79.89,50.0,0.0,1.0,16.67,5.38,59.61,19.05,0.0,0.0,0.0,0.0,10000000.0
Joël Veltman,32,Premier League,2022/2023,Defender,Brighton & Hove Albion,Netherlands,england-premier-league-players-2022-to-2023-stats.csv,joel-veltman-2022/2023,2193.0,31.0,0.0,0.0,10.0,0.08,0.04,0.04,0.0,1.19,0.25,52.2,44.26,2.63,0.42,0.21,0.21,0.76,0.42,0.51,0.21,0.0,0.0,0.76,0.34,2.12,0.0,0.0,0.0,0.14,0.02,1.61,1.15,0.02,0.93,8.71,5.39,0.42,0.25,242.0,224.0,63.0,10.0,6.58,0.7,0.33,0.0,0.0,0.17,41.67,0.0,84.78,50.0,0.0,0.0,0.0,4.23,61.95,28.57,0.0,0.0,0.0,2982223.0,10000000.0
Joško Gvardiol,21,Bundesliga,2021/2022,Defender,RB Leipzig,Croatia,germany-bundesliga-players-2021-to-2022-stats.csv,josko-gvardiol-2021/2022,2413.0,29.0,0.0,0.0,8.0,0.15,0.07,0.07,0.0,0.93,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,176.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52000000.0
Joško Gvardiol,22,Bundesliga,2022/2023,Defender,RB Leipzig,Croatia,germany-bundesliga-players-2022-to-2023-stats.csv,josko-gvardiol-2022/2023,2169.0,30.0,0.0,0.0,9.0,0.04,0.0,0.04,0.0,1.33,0.08,87.21,77.36,0.98,0.53,0.13,0.4,1.42,0.53,0.67,0.62,0.0,0.0,0.49,0.62,2.84,0.04,0.0,0.04,0.16,0.04,0.53,0.84,0.04,1.77,6.83,3.9,0.22,0.13,230.0,347.0,55.0,16.0,6.96,0.17,0.17,0.0,12.0,0.31,93.33,0.0,88.71,25.0,0.0,0.0,8.33,3.03,57.14,60.0,0.0,0.0,0.0,3528200.0,78333333.33333333
Juan Bernat,30,Ligue 1,2021/2022,Defender,PSG,Spain,france-ligue-1-players-2021-to-2022-stats.csv,juan-bernat-2021/2022,965.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.93,0.19,57.38,53.64,2.24,0.09,0.09,0.0,0.75,0.56,2.15,1.31,0.0,0.0,0.47,0.0,1.31,0.0,0.0,0.09,0.13,0.0,0.84,0.37,0.0,0.75,7.94,5.14,0.47,0.09,304.0,307.0,34.0,22.0,6.43,0.8,0.33,0.0,0.0,0.0,60.87,0.0,93.49,100.0,0.0,0.0,0.0,3.67,64.71,8.33,0.0,0.0,0.0,0.0,12000000.0
Juan Bernat,30,Ligue 1,2022/2023,Defender,PSG,Spain,france-ligue-1-players-2022-to-2023-stats.csv,juan-bernat-2022/2023,1646.0,28.0,0.0,0.0,10.0,0.27,0.22,0.05,0.1,0.98,0.05,51.64,48.14,1.75,0.33,0.33,0.0,0.49,1.15,1.86,0.98,0.0,0.0,0.77,0.11,1.09,0.0,0.0,0.0,0.27,0.05,0.44,0.38,0.05,0.33,6.61,3.5,0.55,0.27,220.0,42.0,39.0,15.0,6.85,0.61,0.36,0.0,6.0,0.0,52.94,0.0,93.23,100.0,0.0,0.0,16.67,2.29,52.89,29.41,0.0,0.0,0.0,8760000.0,8000000.0
Juan Cala,33,La Liga,2020/2021,Defender,Cádiz,Spain,spain-la-liga-players-2020-to-2021-stats.csv,juan-cala-2020/2021,2274.0,28.0,0.0,0.0,9.0,0.12,0.0,0.12,0.08,1.31,0.32,30.73,21.54,0.86,0.49,0.21,0.29,1.44,0.12,0.16,0.16,0.0,0.0,0.37,0.12,3.62,0.0,0.0,0.0,0.05,0.09,1.24,1.28,0.09,2.1,7.78,4.65,0.08,0.0,140.0,332.0,120.0,4.0,7.03,0.0,0.07,0.0,4.0,0.26,100.0,0.0,70.11,41.67,0.0,1.0,25.0,4.19,59.79,0.0,0.0,0.0,0.0,0.0,1050000.0
Juan Cala,33,La Liga,2021/2022,Defender,Cádiz,Spain,spain-la-liga-players-2021-to-2022-stats.csv,juan-cala-2021/2022,945.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.62,0.86,27.71,20.48,0.86,0.48,0.0,0.48,1.14,0.19,0.1,0.1,0.0,0.0,0.86,0.57,5.33,0.0,0.0,0.1,0.05,0.01,0.67,1.05,0.01,1.52,6.57,3.05,0.29,0.0,338.0,383.0,178.0,22.0,6.55,0.0,0.21,0.0,0.0,0.36,100.0,0.0,73.88,0.0,0.0,0.0,0.0,2.29,46.38,0.0,0.0,0.0,0.0,0.0,850000.0
Juan Cruz,31,La Liga,2020/2021,Defender,CA Osasuna,Spain,spain-la-liga-players-2020-to-2021-stats.csv,juan-cruz-2020/2021,1965.0,26.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.28,0.18,29.2,21.05,1.68,0.0,0.0,0.0,0.77,0.53,0.53,0.38,0.0,0.0,0.72,0.0,1.97,0.0,0.0,0.1,0.07,0.0,0.19,0.58,0.0,1.25,6.81,3.64,0.38,0.43,306.0,320.0,115.0,26.0,6.7,1.6,0.32,0.0,0.0,0.0,72.73,0.0,72.09,0.0,0.0,0.0,0.0,3.04,53.52,22.5,0.0,0.0,0.0,0.0,1200000.0
Juan Cruz,31,La Liga,2021/2022,Defender,CA Osasuna,Spain,spain-la-liga-players-2021-to-2022-stats.csv,juan-cruz-2021/2022,1935.0,23.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.16,0.19,40.86,33.84,1.3,0.09,0.0,0.09,0.74,0.14,0.6,0.46,0.0,0.0,0.37,0.56,2.56,0.0,0.0,0.0,0.08,0.0,0.23,0.88,0.0,1.07,6.18,3.07,0.51,0.05,350.0,341.0,112.0,21.0,6.67,0.35,0.48,0.0,0.0,0.09,76.92,0.0,82.82,0.0,0.0,0.0,0.0,2.87,49.62,12.5,0.0,0.0,0.0,0.0,1675000.0
Juan Cruz,31,La Liga,2022/2023,Defender,CA Osasuna,Spain,spain-la-liga-players-2022-to-2023-stats.csv,juan-cruz-2022/2023,2057.0,27.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.14,0.31,34.04,27.43,1.14,0.04,0.0,0.04,0.61,0.66,0.48,0.26,0.0,0.0,0.44,0.35,2.23,0.0,0.0,0.04,0.1,0.0,0.39,0.74,0.0,0.79,4.94,2.58,0.13,0.53,437.0,442.0,99.0,22.0,6.48,1.3,0.11,0.0,0.0,0.04,54.55,0.0,80.59,0.0,0.0,0.0,0.0,2.19,52.21,34.29,0.0,0.0,0.0,620000.0,2166666.6666666665
Juan Cuadrado,35,Serie A,2020/2021,Midfielder,Juventus,Colombia,italy-serie-a-players-2020-to-2021-stats.csv,juan-cuadrado-2020/2021,2180.0,30.0,1.0,0.0,6.0,0.5,0.41,0.08,0.0,0.99,0.45,61.13,53.62,1.77,0.54,0.29,0.25,1.77,2.52,2.8,1.86,0.0,0.0,1.11,0.0,0.58,0.04,0.0,0.08,0.44,0.04,2.68,1.36,0.07,0.49,11.96,6.81,0.82,1.73,199.0,6.0,-1.0,8.0,7.3,5.4,0.67,0.0,6.5,0.2,66.18,0.0,87.72,53.85,0.0,2.0,15.38,5.5,56.9,25.93,0.0,1.0,0.0,0.0,13000000.0
Juan Cuadrado,35,Serie A,2021/2022,Midfielder,Juventus,Colombia,italy-serie-a-players-2021-to-2022-stats.csv,juan-cuadrado-2021/2022,2493.0,33.0,0.0,0.0,13.0,0.29,0.14,0.14,0.16,0.76,0.32,58.69,52.08,1.73,1.01,0.51,0.51,1.05,2.13,2.67,1.63,0.0,0.0,0.9,0.18,1.08,0.04,0.0,0.04,0.28,0.13,1.88,0.69,0.13,0.72,9.61,5.92,0.54,1.52,144.0,107.0,-1.0,6.0,7.39,4.06,0.45,0.0,7.0,0.42,60.81,0.0,88.74,50.0,0.0,0.0,14.29,4.97,61.65,31.34,0.0,0.0,0.0,0.0,6500000.0
Juan Cuadrado,35,Serie A,2022/2023,Midfielder,Juventus,Colombia,italy-serie-a-players-2022-to-2023-stats.csv,juan-cuadrado-2022/2023,2086.0,31.0,0.0,0.0,17.0,0.17,0.13,0.04,0.0,0.6,0.35,47.8,41.51,2.16,1.16,0.47,0.69,1.08,1.9,1.98,1.04,0.0,0.0,1.51,0.09,0.95,0.09,0.0,0.09,0.25,0.07,1.9,1.42,0.07,0.47,10.44,5.57,0.6,1.47,259.0,112.0,-1.0,15.0,7.16,2.68,0.45,0.0,27.0,0.52,52.17,0.0,86.82,40.74,0.0,1.0,3.7,4.16,53.31,40.96,0.0,0.0,0.0,9209200.0,3000000.0
Juan Delgado,30,Liga NOS,2021/2022,Forward,Paços de Ferreira,Chile,portugal-liga-nos-players-2021-to-2022-stats.csv,juan-delgado-2021/2022,1977.0,31.0,0.0,0.0,9.0,0.09,0.0,0.09,0.0,1.23,0.27,32.58,26.21,2.23,0.36,0.23,0.14,0.86,1.09,1.64,0.73,0.0,0.0,1.77,0.09,1.23,0.05,0.0,0.09,0.1,0.07,2.59,1.91,0.07,0.96,13.51,6.42,1.59,1.0,160.0,349.0,-1.0,7.0,6.72,2.52,1.13,0.0,4.0,0.1,44.44,0.0,80.45,62.5,0.0,1.0,25.0,4.55,47.47,28.21,0.0,0.0,0.0,0.0,650000.0
Juan Delgado,30,Liga NOS,2022/2023,Forward,Paços de Ferreira,Chile,portugal-liga-nos-players-2022-to-2023-stats.csv,juan-delgado-2022/2023,2696.0,31.0,0.0,0.0,3.0,0.03,0.03,0.0,0.0,1.64,0.4,36.44,29.04,2.0,0.38,0.17,0.21,0.83,0.97,1.93,1.04,0.0,0.0,1.11,0.14,1.49,0.0,0.0,0.14,0.12,0.02,2.11,2.11,0.02,0.97,11.67,6.11,0.45,1.24,379.0,211.0,-1.0,32.0,6.82,3.63,0.43,0.0,0.0,0.2,53.57,0.0,79.72,45.45,0.0,0.0,0.0,5.9,52.37,33.03,0.0,0.0,0.0,126947.0,625000.0
Juan Foyth,25,La Liga,2020/2021,Defender,Villarreal,Argentina,spain-la-liga-players-2020-to-2021-stats.csv,juan-foyth-2020/2021,1169.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.54,0.38,53.23,46.46,3.08,0.08,0.0,0.08,1.46,0.31,2.08,1.69,0.0,0.0,1.31,0.15,1.46,0.0,0.0,0.0,0.09,0.0,1.08,1.54,0.0,2.23,13.31,8.08,0.69,0.08,344.0,308.0,174.0,15.0,6.87,0.06,0.56,0.0,0.0,0.06,81.48,0.0,87.28,0.0,0.0,0.0,0.0,6.56,60.69,100.0,0.0,0.0,0.0,0.0,14250000.0
