U1,U2,Position
12.091455,3.6003287,Attacking Midfielders
12.040172,4.227329,Attacking Midfielders
5.4911594,8.593217,Central Midfielders
-5.4125586,0.7164778,Goalkeepers
7.8209186,8.26984,Central Midfielders
10.159539,6.8525004,Defensive Midfielders / Wing Backs
7.470606,8.542617,Central Midfielders
10.333651,5.580729,Defensive Midfielders / Wing Backs
11.245518,9.0014925,Central Defenders
11.443854,8.969949,Central Defenders
7.3566027,10.333869,Central Defenders
11.189046,8.913249,Central Defenders
6.9512577,8.661655,Central Midfielders
6.037858,7.311121,Central Midfielders
10.35,4.943632,Attacking Midfielders
9.373237,2.0911427,Wingers
12.737977,3.4118156,Defensive Midfielders / Wing Backs
7.0536737,8.081285,Central Midfielders
10.625782,8.368134,Central Defenders
10.63205,8.206829,Central Defenders
7.7866163,10.156597,Central Defenders
-6.1897993,2.451292,Goalkeepers
-6.2107043,2.4392896,Goalkeepers
-5.4753256,0.20206685,Goalkeepers
-4.590697,13.630105,Young High Performers
9.918546,3.2928972,Attacking Midfielders
10.630917,2.8589652,Attacking Midfielders
14.379958,-8.597324,Strikers - Goalscorers
10.525722,5.501455,Defensive Midfielders / Wing Backs
10.138047,5.3100905,Attacking Midfielders
7.1700945,7.6815424,Central Midfielders
9.730875,9.325446,Central Defenders
7.4976306,10.424523,Central Defenders
6.067154,8.454638,Central Midfielders
6.1042595,8.144658,Central Midfielders
11.841407,5.7271895,Attacking Midfielders
9.556682,1.5693122,Strikers
10.533508,1.3583877,Strikers
12.028605,6.3718314,Defensive Midfielders / Wing Backs
5.8095827,8.964717,Central Midfielders
-6.169103,0.5907955,Goalkeepers
-5.093846,-0.0003376082,Goalkeepers
-4.9473405,14.771172,Young High Performers
-5.8486133,0.6820677,Goalkeepers
11.589331,9.496873,Central Defenders
11.70765,2.9384446,Attacking Midfielders
14.336886,-8.546436,Strikers - Goalscorers
10.591332,5.4653068,Defensive Midfielders / Wing Backs
-4.7500424,13.246778,Young High Performers
11.751993,4.250133,Attacking Midfielders
9.294716,1.416856,Wingers
-4.4539404,13.641658,Young High Performers
10.791742,8.617603,Central Defenders
11.978206,5.8582797,Attacking Midfielders
5.532858,7.551567,Central Midfielders
5.72164,7.8437724,Central Midfielders
-4.6803956,13.402782,Young High Performers
-5.234374,14.10199,Young High Performers
11.461936,2.8886614,Attacking Midfielders
10.184414,3.2564769,Attacking Midfielders
11.088024,2.573703,Attacking Midfielders
9.595065,3.5386338,Attacking Midfielders
12.180809,4.8675227,Attacking Midfielders
12.435583,4.587524,Attacking Midfielders
11.264604,8.772693,Central Defenders
-6.286656,2.4902804,Goalkeepers
-5.568348,-0.35403353,Goalkeepers
-4.8685355,14.194919,Young High Performers
10.857499,8.170025,Defensive Midfielders / Wing Backs
11.7129545,7.569358,Defensive Midfielders / Wing Backs
10.772606,7.786803,Defensive Midfielders / Wing Backs
7.3009,10.128904,Central Defenders
10.17735,5.978611,Defensive Midfielders / Wing Backs
9.957962,5.420095,Attacking Midfielders
6.241862,8.188314,Central Midfielders
5.610075,9.1178665,Central Midfielders
5.514373,8.897001,Central Midfielders
14.359484,-8.573041,Strikers - Goalscorers
10.975402,1.0704089,Wingers
9.304605,2.7001169,Wingers
10.55033,7.028697,Defensive Midfielders / Wing Backs
10.766147,6.7174835,Defensive Midfielders / Wing Backs
7.2890887,7.079385,Central Midfielders
7.0980506,7.7700343,Central Midfielders
6.537425,7.718715,Central Midfielders
-5.5106974,0.62339586,Goalkeepers
10.834667,9.428165,Central Defenders
9.612369,2.0061991,Attacking Midfielders
-6.1382537,2.0583274,Goalkeepers
-6.2106514,2.425228,Goalkeepers
11.624938,2.9761176,Attacking Midfielders
11.478803,3.7542982,Defensive Midfielders / Wing Backs
12.254396,4.2813644,Defensive Midfielders / Wing Backs
12.075998,4.08902,Attacking Midfielders
11.262101,3.8929813,Attacking Midfielders
12.246834,8.029919,Central Defenders
11.550299,5.569453,Defensive Midfielders / Wing Backs
5.5673184,9.054237,Central Midfielders
11.303322,9.264132,Central Defenders
11.484757,9.462904,Central Defenders
-6.0519123,2.0212643,Goalkeepers
-6.1644936,2.226094,Goalkeepers
9.843602,9.261444,Central Defenders
7.7393146,9.732717,Central Defenders
11.801619,9.207883,Central Defenders
11.166178,5.0773954,Defensive Midfielders / Wing Backs
12.224683,4.479022,Attacking Midfielders
12.359873,6.6301284,Central Midfielders
10.804645,3.52277,Attacking Midfielders
-4.5103498,15.505219,Young High Performers
-5.093673,-0.07894508,Goalkeepers
6.0226316,9.53343,Central Midfielders
10.509612,4.5813456,Attacking Midfielders
12.227584,4.97713,Attacking Midfielders
12.173178,5.0264664,Attacking Midfielders
-4.8720217,13.5757885,Young High Performers
10.051774,1.5207918,Strikers
9.400532,2.0106797,Wingers
10.956548,5.106935,Defensive Midfielders / Wing Backs
6.7381587,8.310343,Central Midfielders
7.056614,8.321599,Central Midfielders
11.320452,9.5344305,Central Defenders
9.530219,4.5161724,Attacking Midfielders
-5.0831757,14.964269,Young High Performers
14.237136,-8.460939,Strikers - Goalscorers
9.863854,1.6878483,Wingers
9.704313,1.7233473,Wingers
10.132731,1.6814958,Wingers
10.926892,3.042752,Attacking Midfielders
11.672282,2.7898161,Attacking Midfielders
11.134745,2.2698534,Wingers
-6.206801,2.4319103,Goalkeepers
-6.161416,2.3954773,Goalkeepers
-5.5222306,14.418739,Young High Performers
-5.0390153,14.314858,Young High Performers
10.680661,2.7363684,Wingers
11.313326,2.3964984,Wingers
10.9817295,1.7834617,Strikers
10.124623,1.518795,Wingers
9.35155,2.5413792,Wingers
9.69499,1.9927201,Wingers
5.770077,8.258593,Central Midfielders
5.760679,9.22697,Central Midfielders
10.863577,3.9947538,Attacking Midfielders
10.766465,7.4563556,Defensive Midfielders / Wing Backs
11.135333,7.9403353,Defensive Midfielders / Wing Backs
10.990419,7.9000773,Defensive Midfielders / Wing Backs
-4.50286,15.514717,Young High Performers
-5.796807,0.77790165,Goalkeepers
6.7353034,6.8967366,Central Midfielders
10.487049,3.41805,Attacking Midfielders
6.8178267,6.9238787,Central Midfielders
6.8825617,10.525445,Central Defenders
6.638939,6.894053,Central Midfielders
7.051383,7.8193836,Central Midfielders
14.312392,-8.529253,Strikers - Goalscorers
11.465958,2.3282168,Strikers
-5.546123,0.49612185,Goalkeepers
5.865333,8.637373,Central Midfielders
12.116362,6.9368134,Defensive Midfielders / Wing Backs
10.227294,6.542956,Defensive Midfielders / Wing Backs
10.255281,6.80568,Defensive Midfielders / Wing Backs
10.149854,4.9639482,Attacking Midfielders
11.169845,6.3887553,Defensive Midfielders / Wing Backs
10.889623,6.2079215,Defensive Midfielders / Wing Backs
10.471562,2.2546406,Attacking Midfielders
11.21445,2.1183987,Wingers
9.53222,2.0180707,Wingers
7.2390313,7.1135554,Central Midfielders
-5.119762,14.074332,Young High Performers
10.479788,6.574518,Defensive Midfielders / Wing Backs
12.315164,6.4814143,Defensive Midfielders / Wing Backs
6.1501403,8.57413,Central Midfielders
6.1871543,8.977492,Central Midfielders
10.630483,5.6762967,Defensive Midfielders / Wing Backs
10.780128,5.982935,Defensive Midfielders / Wing Backs
-4.6997952,14.245906,Young High Performers
12.06571,4.4034634,Central Midfielders
10.737665,8.501355,Central Defenders
11.256061,8.801029,Central Defenders
7.893838,10.521081,Central Defenders
11.237304,2.4656181,Attacking Midfielders
11.931866,2.9890609,Strikers
6.549746,7.187415,Central Midfielders
10.459853,2.2715013,Wingers
12.023639,7.196053,Defensive Midfielders / Wing Backs
7.239787,10.628627,Central Defenders
11.671909,5.603747,Defensive Midfielders / Wing Backs
11.995007,6.686597,Defensive Midfielders / Wing Backs
11.136841,6.5432057,Defensive Midfielders / Wing Backs
7.665327,10.429597,Central Defenders
7.780758,10.492765,Central Defenders
7.86114,10.519238,Central Defenders
9.630633,1.3079822,Wingers
9.936495,1.187391,Wingers
9.359548,2.2227743,Wingers
10.336652,6.1668234,Defensive Midfielders / Wing Backs
6.912621,8.493447,Central Midfielders
7.1159368,7.9168377,Central Midfielders
9.972733,2.9119935,Wingers
7.1095476,6.6514406,Central Midfielders
10.810966,1.8318815,Wingers
9.875605,1.6113491,Wingers
11.375931,4.820446,Attacking Midfielders
9.518101,2.3103988,Wingers
11.132207,9.458845,Central Defenders
12.008317,3.6159568,Attacking Midfielders
11.82423,5.1539083,Defensive Midfielders / Wing Backs
-4.6198015,14.197865,Young High Performers
5.900404,8.761219,Central Midfielders
6.7915564,9.960441,Central Defenders
6.6864767,10.253895,Central Defenders
7.362293,8.716401,Central Midfielders
11.407262,8.369911,Defensive Midfielders / Wing Backs
7.045567,8.926463,Central Midfielders
11.468806,3.1477902,Attacking Midfielders
6.4417443,7.041762,Central Midfielders
9.946309,4.6749115,Attacking Midfielders
-6.060367,-0.26036617,Goalkeepers
-5.585206,-0.35041317,Goalkeepers
7.1925044,8.711509,Central Midfielders
10.548137,6.523937,Defensive Midfielders / Wing Backs
10.277436,6.52128,Defensive Midfielders / Wing Backs
11.642828,5.4516635,Central Midfielders
11.467543,5.4488773,Attacking Midfielders
5.777015,9.344049,Central Midfielders
9.77769,3.4865196,Attacking Midfielders
11.462171,9.125812,Central Defenders
11.405899,4.274913,Attacking Midfielders
10.621291,6.3578153,Attacking Midfielders
6.407464,7.7113695,Central Midfielders
7.7813387,8.048844,Central Midfielders
7.766246,7.9763737,Central Midfielders
7.5892553,8.339893,Central Midfielders
-5.4757843,14.343496,Young High Performers
9.895694,4.311295,Attacking Midfielders
9.951843,3.0070047,Attacking Midfielders
7.0986867,9.837242,Central Midfielders
11.569206,9.274234,Central Defenders
10.67086,1.9724398,Attacking Midfielders
12.361642,3.988838,Defensive Midfielders / Wing Backs
-5.2028003,13.63745,Young High Performers
-6.0574813,2.0973585,Goalkeepers
11.826397,5.7997837,Attacking Midfielders
6.081229,7.779769,Central Midfielders
6.061412,7.780995,Central Midfielders
-5.2242627,-0.030801997,Goalkeepers
11.228803,2.107519,Wingers
11.968203,1.8294641,Strikers
11.752658,1.5527749,Strikers
11.529207,6.153911,Defensive Midfielders / Wing Backs
9.563646,3.1396372,Wingers
12.128416,7.0047665,Defensive Midfielders / Wing Backs
-5.2893457,14.300728,Young High Performers
9.97341,1.7661414,Wingers
11.699684,6.3619328,Defensive Midfielders / Wing Backs
5.5264807,8.949495,Central Midfielders
6.145815,9.765387,Central Midfielders
6.7259593,9.165187,Central Midfielders
6.4476433,9.021831,Central Midfielders
5.4205265,9.31962,Central Midfielders
11.749485,7.3831263,Defensive Midfielders / Wing Backs
6.5555644,10.492516,Central Defenders
9.9158535,5.3280396,Attacking Midfielders
5.431036,8.99271,Central Midfielders
5.382147,9.363258,Central Midfielders
11.292159,2.524202,Attacking Midfielders
11.197362,2.3681252,Attacking Midfielders
11.288045,2.0865462,Wingers
-5.2609334,0.7155077,Goalkeepers
9.865493,2.785698,Attacking Midfielders
11.068477,3.185523,Defensive Midfielders / Wing Backs
10.93276,2.6626318,Defensive Midfielders / Wing Backs
10.26249,3.590489,Attacking Midfielders
10.482033,3.5474367,Attacking Midfielders
6.5356126,6.944844,Central Midfielders
11.393411,8.945663,Central Defenders
11.267536,9.279131,Central Defenders
7.2771134,10.94208,Central Defenders
9.39956,3.2879066,Wingers
5.720886,9.504423,Central Midfielders
10.571454,2.7005043,Wingers
10.693468,2.0406961,Wingers
10.024493,3.2797608,Attacking Midfielders
11.622489,6.235423,Defensive Midfielders / Wing Backs
6.3356447,8.759533,Central Midfielders
6.353104,9.277225,Central Midfielders
10.960432,1.2207613,Strikers
10.312274,2.1872416,Wingers
11.845368,6.838432,Defensive Midfielders / Wing Backs
5.841997,8.539523,Central Midfielders
6.884637,8.650631,Central Midfielders
7.326716,8.463079,Central Midfielders
11.684595,7.064625,Defensive Midfielders / Wing Backs
10.658325,6.026239,Defensive Midfielders / Wing Backs
9.838069,2.564284,Wingers
6.2946706,7.1908436,Central Midfielders
10.636368,6.5301385,Attacking Midfielders
10.620728,2.7313936,Attacking Midfielders
10.396496,3.4102051,Wingers
11.994536,1.8794571,Strikers
12.03215,3.2662313,Attacking Midfielders
6.2892847,9.142612,Central Midfielders
11.612271,9.364721,Central Defenders
11.570776,9.258758,Central Defenders
-6.0248203,2.2593968,Goalkeepers
-4.694987,13.120763,Young High Performers
10.411132,7.645464,Defensive Midfielders / Wing Backs
6.20723,9.362934,Central Midfielders
11.9549055,6.876931,Defensive Midfielders / Wing Backs
-4.370367,12.743382,Strikers - Goalscorers
11.083011,1.2928535,Strikers
9.406659,2.35398,Wingers
11.4237385,3.8183243,Attacking Midfielders
-6.2479396,0.07949143,Goalkeepers
-5.759421,-0.14311951,Goalkeepers
-5.401649,0.080566384,Goalkeepers
14.403424,-8.607867,Strikers - Goalscorers
11.1199255,2.0103052,Strikers
11.123524,5.2517347,Defensive Midfielders / Wing Backs
10.901302,4.2836347,Defensive Midfielders / Wing Backs
7.1241393,8.422169,Central Midfielders
7.0206494,6.678879,Central Midfielders
11.584862,3.7354398,Attacking Midfielders
-4.514642,13.554441,Young High Performers
10.559766,3.7206771,Attacking Midfielders
12.627025,3.4509132,Defensive Midfielders / Wing Backs
12.653163,3.4899035,Defensive Midfielders / Wing Backs
10.143788,1.5452982,Wingers
9.362832,2.2913597,Wingers
10.87347,3.5956292,Attacking Midfielders
6.4222174,7.8886323,Central Midfielders
11.097045,5.4189477,Attacking Midfielders
12.104808,2.1360466,Strikers
11.88666,4.2224407,Defensive Midfielders / Wing Backs
9.36383,1.4133697,Wingers
9.189987,2.5502868,Wingers
11.2865,4.217619,Defensive Midfielders / Wing Backs
11.247157,5.164445,Attacking Midfielders
10.78086,5.277966,Defensive Midfielders / Wing Backs
-5.2813873,13.791156,Young High Performers
7.520958,10.711141,Central Defenders
10.119506,9.033545,Central Defenders
6.2360406,10.480216,Central Midfielders
6.446952,10.832771,Central Defenders
9.382035,9.462945,Central Defenders
10.481343,8.026585,Central Defenders
7.903856,10.261127,Central Defenders
12.611219,3.4058516,Defensive Midfielders / Wing Backs
10.933558,8.500726,Central Defenders
10.460244,7.952596,Defensive Midfielders / Wing Backs
-4.512596,15.504537,Young High Performers
-6.0860395,2.2364771,Goalkeepers
7.0428786,8.164513,Central Midfielders
-5.284543,14.197886,Young High Performers
-4.95982,13.127859,Young High Performers
-4.941417,13.17886,Young High Performers
10.34384,7.0393,Defensive Midfielders / Wing Backs
10.419919,7.0417924,Defensive Midfielders / Wing Backs
10.660604,3.9980953,Attacking Midfielders
10.283247,1.4241462,Wingers
11.340299,8.0655985,Defensive Midfielders / Wing Backs
6.6590896,9.916583,Central Midfielders
10.13438,6.5491614,Defensive Midfielders / Wing Backs
7.5983725,8.308363,Central Midfielders
7.0912523,9.871279,Central Defenders
11.316509,8.551087,Central Defenders
11.175691,8.196589,Defensive Midfielders / Wing Backs
11.09522,8.260273,Defensive Midfielders / Wing Backs
6.738897,7.8784494,Central Midfielders
10.665546,5.595482,Defensive Midfielders / Wing Backs
6.8088293,7.7817273,Central Midfielders
6.976919,8.456275,Central Midfielders
6.075015,8.006304,Central Midfielders
11.560703,5.0784016,Attacking Midfielders
11.518891,4.6153913,Attacking Midfielders
11.993052,2.598421,Strikers
11.3951845,9.058614,Central Defenders
6.9627385,10.817308,Central Defenders
6.934287,7.275289,Central Midfielders
10.731949,9.27317,Central Defenders
11.311191,9.61875,Central Defenders
9.593224,3.1434042,Attacking Midfielders
14.358101,-8.5723505,Strikers - Goalscorers
10.904149,1.1241009,Strikers
10.717356,3.4910927,Attacking Midfielders
-5.080128,13.08695,Young High Performers
11.372574,3.4417148,Attacking Midfielders
10.974413,2.7565894,Wingers
11.335018,2.4092457,Wingers
6.4347544,10.931531,Central Defenders
11.193398,1.1418424,Wingers
11.19006,1.1075162,Wingers
9.330273,2.6389866,Wingers
10.587229,3.1253557,Wingers
10.492975,3.2236567,Attacking Midfielders
6.9163036,10.197484,Central Defenders
10.254945,4.947634,Defensive Midfielders / Wing Backs
5.7574863,7.6317077,Central Midfielders
11.467191,4.849218,Attacking Midfielders
6.7064815,7.3001046,Central Midfielders
6.3955064,6.7603254,Attacking Midfielders
12.025298,2.391572,Strikers
12.096144,2.3670669,Strikers
11.150814,3.0123014,Attacking Midfielders
9.651711,2.9501967,Attacking Midfielders
10.757618,3.4997635,Wingers
5.7614408,9.162623,Central Midfielders
12.090055,6.6483254,Defensive Midfielders / Wing Backs
11.021791,8.974094,Central Defenders
11.304568,9.101212,Central Defenders
10.255611,1.6141908,Strikers
10.250215,1.9089319,Wingers
10.4705,4.9506497,Attacking Midfielders
6.89207,8.852004,Central Midfielders
10.583598,1.6787672,Wingers
11.002978,1.3758419,Strikers
11.277305,1.8458961,Strikers
9.9488735,5.2628264,Attacking Midfielders
10.084746,5.8959785,Defensive Midfielders / Wing Backs
6.9880786,7.1346526,Central Midfielders
10.05538,6.0327654,Defensive Midfielders / Wing Backs
10.749726,8.433969,Central Defenders
10.796807,8.60588,Central Defenders
7.669694,9.547918,Defensive Midfielders / Wing Backs
7.3286414,8.678616,Central Midfielders
7.331927,8.742409,Central Midfielders
5.967543,8.864671,Central Midfielders
5.7243195,9.2377825,Central Midfielders
11.626319,3.5762718,Attacking Midfielders
9.567687,4.565334,Attacking Midfielders
10.419438,5.794975,Defensive Midfielders / Wing Backs
11.7006,2.7394369,Attacking Midfielders
6.865762,10.632006,Central Defenders
6.3833575,8.582225,Central Midfielders
5.9769793,9.333669,Central Midfielders
-5.3155704,14.618159,Young High Performers
6.822984,7.0503626,Central Midfielders
6.9910483,8.096173,Defensive Midfielders / Wing Backs
-5.0536675,13.560956,Young High Performers
10.681417,3.5173502,Defensive Midfielders / Wing Backs
5.9025884,7.716353,Central Midfielders
6.0411954,7.9557734,Central Midfielders
9.651338,5.4813867,Defensive Midfielders / Wing Backs
9.7311535,6.0446014,Defensive Midfielders / Wing Backs
12.78544,3.5416207,Defensive Midfielders / Wing Backs
-5.387545,-0.13986003,Goalkeepers
-5.5213294,-0.3542743,Goalkeepers
11.990647,6.3610806,Defensive Midfielders / Wing Backs
5.619995,8.618228,Central Midfielders
12.017872,4.57011,Attacking Midfielders
12.625223,3.9247165,Attacking Midfielders
11.825006,4.2344923,Attacking Midfielders
10.534004,5.831105,Defensive Midfielders / Wing Backs
5.7640295,8.826255,Central Midfielders
10.010028,5.5398417,Defensive Midfielders / Wing Backs
9.851906,4.1090674,Attacking Midfielders
9.693591,4.522504,Attacking Midfielders
-5.3176746,13.859494,Young High Performers
9.576842,2.2422307,Attacking Midfielders
9.27924,3.5326529,Defensive Midfielders / Wing Backs
10.421326,4.3178535,Attacking Midfielders
10.669813,4.54597,Attacking Midfielders
-6.189053,2.4191191,Goalkeepers
-6.022549,-0.23853064,Goalkeepers
7.3795857,8.594111,Central Midfielders
7.3533964,8.760974,Central Midfielders
-5.9245563,0.26895088,Goalkeepers
-5.827619,-0.10926373,Goalkeepers
-6.0925765,2.387336,Goalkeepers
9.526085,4.4152083,Attacking Midfielders
11.802663,2.8027132,Attacking Midfielders
11.714245,3.0266314,Attacking Midfielders
11.253785,3.6846757,Attacking Midfielders
11.708345,3.8810432,Attacking Midfielders
6.610914,6.738734,Attacking Midfielders
11.563281,3.0126984,Attacking Midfielders
9.936341,4.835775,Attacking Midfielders
-4.5470505,13.768744,Young High Performers
11.869212,4.3926287,Attacking Midfielders
6.3707123,10.602105,Central Defenders
12.022975,1.8706366,Strikers
11.25865,4.851912,Attacking Midfielders
7.3821507,7.8476105,Defensive Midfielders / Wing Backs
5.972273,7.8359404,Central Midfielders
9.469233,3.237215,Wingers
7.3066726,7.6895986,Central Midfielders
10.317289,1.7650832,Strikers
10.369472,3.6200514,Attacking Midfielders
11.928622,4.470955,Attacking Midfielders
12.111024,3.6541166,Attacking Midfielders
-5.5338807,-0.34461728,Goalkeepers
9.795754,1.7775837,Wingers
10.650244,7.6386256,Defensive Midfielders / Wing Backs
8.186716,9.464304,Central Defenders
10.648866,8.516008,Central Defenders
10.627626,8.613676,Central Defenders
7.3174467,10.898746,Central Defenders
5.6218963,8.257703,Central Midfielders
12.01908,7.2597046,Defensive Midfielders / Wing Backs
11.994945,7.221693,Defensive Midfielders / Wing Backs
10.4802475,6.441438,Defensive Midfielders / Wing Backs
11.41495,4.769022,Defensive Midfielders / Wing Backs
11.892195,8.466348,Central Defenders
6.6026616,10.696329,Central Defenders
12.022624,4.547852,Attacking Midfielders
5.9784923,7.353592,Central Midfielders
12.084893,4.703574,Attacking Midfielders
6.578461,8.017481,Central Midfielders
10.610724,4.759461,Attacking Midfielders
11.237141,1.5345597,Strikers
10.66635,2.0389411,Attacking Midfielders
12.070242,7.177561,Defensive Midfielders / Wing Backs
12.071785,7.67653,Central Defenders
5.646309,8.669891,Central Midfielders
6.0753655,10.157797,Central Midfielders
-4.635607,13.868035,Young High Performers
6.9590974,8.6857,Central Midfielders
10.306752,6.4041357,Defensive Midfielders / Wing Backs
10.429833,6.9268064,Defensive Midfielders / Wing Backs
12.483371,3.5212164,Defensive Midfielders / Wing Backs
11.544294,3.604573,Attacking Midfielders
11.573854,4.1804047,Attacking Midfielders
10.803363,5.095327,Attacking Midfielders
12.307762,6.497622,Defensive Midfielders / Wing Backs
-5.8434925,0.27666646,Goalkeepers
-6.2594604,0.38059205,Goalkeepers
6.752785,7.6600046,Central Midfielders
11.004907,8.581127,Central Defenders
11.16695,8.655853,Central Defenders
6.485507,10.806963,Central Defenders
-5.070755,13.047024,Young High Performers
-5.3176827,0.76961213,Goalkeepers
6.824556,10.610817,Central Defenders
-4.4999304,13.446618,Young High Performers
9.437999,3.2604418,Attacking Midfielders
11.279837,5.516451,Defensive Midfielders / Wing Backs
-6.1193924,-0.1921568,Goalkeepers
-6.1576447,-0.07921452,Goalkeepers
-5.170375,-0.056854013,Goalkeepers
10.59364,4.6556892,Attacking Midfielders
12.759186,3.5418034,Defensive Midfielders / Wing Backs
9.741599,4.249581,Attacking Midfielders
10.595015,3.7567847,Attacking Midfielders
10.908413,2.970992,Attacking Midfielders
10.912842,3.0462198,Attacking Midfielders
11.1283,2.8571234,Attacking Midfielders
7.2641444,7.101006,Central Midfielders
-5.294118,14.286777,Young High Performers
11.166823,8.202572,Central Defenders
11.094832,1.450601,Wingers
11.669389,1.6023215,Strikers
10.359344,3.361633,Wingers
7.270898,8.021508,Central Midfielders
7.080144,8.15433,Central Midfielders
-6.1809564,2.3735802,Goalkeepers
-6.0805783,2.2084827,Goalkeepers
7.9187827,10.127037,Central Defenders
7.1455164,9.956317,Central Defenders
5.470859,8.830001,Central Midfielders
-5.4370875,-0.052671555,Goalkeepers
10.533336,6.4068832,Defensive Midfielders / Wing Backs
10.794254,6.3571544,Defensive Midfielders / Wing Backs
9.826785,4.825851,Defensive Midfielders / Wing Backs
9.797171,5.9294715,Defensive Midfielders / Wing Backs
9.728673,2.7389328,Attacking Midfielders
10.300454,2.2347133,Attacking Midfielders
11.480326,3.788637,Attacking Midfielders
6.4861145,8.034387,Central Midfielders
10.077502,2.670588,Wingers
9.607301,2.9303892,Attacking Midfielders
6.7052417,8.665987,Central Midfielders
11.565524,4.9214106,Attacking Midfielders
12.101429,5.0523133,Attacking Midfielders
10.6845665,5.6806808,Defensive Midfielders / Wing Backs
10.656421,6.1183467,Attacking Midfielders
9.602441,5.5914817,Defensive Midfielders / Wing Backs
10.1797085,5.720839,Defensive Midfielders / Wing Backs
10.577433,1.9386021,Wingers
9.94914,1.2246236,Wingers
11.998084,7.0461493,Defensive Midfielders / Wing Backs
11.955637,6.539558,Defensive Midfielders / Wing Backs
5.644645,9.604874,Central Midfielders
-5.3247952,14.055233,Young High Performers
7.5445294,8.236191,Central Midfielders
6.864872,10.297699,Central Defenders
12.691871,3.6027715,Defensive Midfielders / Wing Backs
10.48207,1.4350998,Strikers
9.724035,2.2344596,Wingers
9.984864,3.2681684,Attacking Midfielders
-4.527035,12.993235,Young High Performers
-4.710936,15.123456,Young High Performers
9.932858,3.0531054,Attacking Midfielders
6.566793,7.883598,Central Midfielders
-4.8594284,13.903088,Young High Performers
-4.5739183,12.981542,Young High Performers
11.209016,4.870489,Attacking Midfielders
6.8532395,7.676851,Central Midfielders
11.118502,2.5350711,Attacking Midfielders
11.566047,2.9033072,Attacking Midfielders
10.057855,6.511666,Defensive Midfielders / Wing Backs
7.381535,8.087542,Central Midfielders
10.254473,6.93062,Defensive Midfielders / Wing Backs
7.2928176,8.637241,Central Midfielders
10.085469,5.0924954,Defensive Midfielders / Wing Backs
11.675732,4.696105,Defensive Midfielders / Wing Backs
10.654771,6.4505277,Defensive Midfielders / Wing Backs
6.824729,10.46242,Central Defenders
9.71347,6.054612,Defensive Midfielders / Wing Backs
9.735792,6.0780754,Defensive Midfielders / Wing Backs
6.2980404,8.6312685,Central Midfielders
10.977498,6.626087,Defensive Midfielders / Wing Backs
11.756719,5.9216914,Attacking Midfielders
10.022271,5.7924986,Defensive Midfielders / Wing Backs
10.773949,5.4081526,Attacking Midfielders
-4.6945443,14.318542,Young High Performers
11.226106,8.74416,Central Defenders
-4.637798,13.295814,Young High Performers
6.6705394,10.933838,Central Defenders
-4.930931,14.071096,Young High Performers
-4.607842,12.950691,Young High Performers
9.283299,1.8774899,Wingers
-4.8274984,13.897352,Young High Performers
10.895821,6.0179257,Defensive Midfielders / Wing Backs
-4.701118,13.081072,Young High Performers
6.347292,7.932876,Central Midfielders
11.805836,3.1097019,Attacking Midfielders
-4.916249,14.143163,Young High Performers
6.437487,10.294412,Central Defenders
7.522791,10.933128,Central Defenders
6.5345674,10.551282,Central Defenders
6.889983,10.663405,Central Defenders
10.8729515,9.356971,Central Defenders
10.559109,8.075556,Central Defenders
10.477735,8.039501,Defensive Midfielders / Wing Backs
10.534644,8.359234,Central Defenders
10.070626,1.5518601,Wingers
14.283858,-8.500133,Strikers - Goalscorers
10.086893,3.5566263,Attacking Midfielders
11.656508,2.3865917,Attacking Midfielders
10.8124695,2.5312126,Wingers
6.658625,8.098973,Central Midfielders
11.882538,9.173388,Central Defenders
6.366392,8.280292,Central Midfielders
11.73514,7.0511155,Defensive Midfielders / Wing Backs
-4.361951,12.769656,Strikers - Goalscorers
14.3477,-8.558228,Strikers - Goalscorers
10.810731,3.4403622,Attacking Midfielders
11.031761,3.3675916,Attacking Midfielders
10.983853,4.5263004,Attacking Midfielders
10.43639,4.638084,Attacking Midfielders
11.441169,4.7350907,Attacking Midfielders
11.808358,4.335935,Attacking Midfielders
9.828457,1.1751796,Wingers
9.440835,3.1603072,Wingers
9.983789,2.0138056,Wingers
9.328805,2.6316326,Wingers
7.4609056,10.448654,Central Defenders
11.473861,9.30166,Central Defenders
6.508778,11.012479,Central Defenders
10.985018,7.107075,Defensive Midfielders / Wing Backs
11.027123,6.620578,Defensive Midfielders / Wing Backs
11.004651,5.310979,Defensive Midfielders / Wing Backs
6.205377,7.4089584,Central Midfielders
12.224267,6.68607,Defensive Midfielders / Wing Backs
-6.0291686,0.0051816,Goalkeepers
-5.3231673,0.0038883341,Goalkeepers
-5.474069,-0.07923807,Goalkeepers
7.341779,8.916633,Central Midfielders
10.368215,6.791249,Defensive Midfielders / Wing Backs
10.127461,7.507444,Strikers
9.970181,2.3134716,Attacking Midfielders
12.599656,3.3980925,Defensive Midfielders / Wing Backs
11.516877,4.0198865,Defensive Midfielders / Wing Backs
11.778513,3.9782877,Attacking Midfielders
10.534074,6.752871,Defensive Midfielders / Wing Backs
11.947578,6.572998,Defensive Midfielders / Wing Backs
11.728042,6.220569,Defensive Midfielders / Wing Backs
6.046353,7.9175534,Central Midfielders
-6.111409,2.1164105,Goalkeepers
-6.1006827,2.3381126,Goalkeepers
-6.1723976,2.4811106,Goalkeepers
9.463928,2.2827027,Wingers
10.640955,1.1305071,Wingers
